2022-07-14 20:52:36,693 - root - INFO - 

***** starting gs_nft_api.py *****

2022-07-14 20:53:36,344 - root - INFO - gathering data on collection 114 of 277 - cyberdelics {'itemCount': 21, 'floorPrice': '490000000000000000', 'totalVolume': '4151200000000000000', 'forSale': '9'}
2022-07-14 20:53:36,757 - root - INFO - gathering data on collection 115 of 277 - smircs {'itemCount': 10, 'floorPrice': '4000000000000000000', 'totalVolume': '6750000000000000000', 'forSale': '7'}
2022-07-14 20:53:37,338 - root - INFO - gathering data on collection 116 of 277 - vzewllaunchday {'itemCount': 7, 'floorPrice': '20000000000000000', 'totalVolume': '12236000000000000000', 'forSale': '106'}
2022-07-14 20:53:37,821 - root - INFO - gathering data on collection 117 of 277 - teampenguinbyochagavia {'itemCount': 20, 'floorPrice': '10000000000000000', 'totalVolume': '705000000000000000', 'forSale': '2068'}
2022-07-14 20:53:38,218 - root - INFO - gathering data on collection 118 of 277 - AbanteProductionsLogos {'itemCount': 4, 'floorPrice': '0', 'totalVolume': '0', 'forSale': '0'}
2022-07-14 20:53:39,115 - root - INFO - gathering data on collection 119 of 277 - thugz {'itemCount': 1000, 'floorPrice': '85000000000000000', 'totalVolume': '7970000000000000000', 'forSale': '895'}
2022-07-14 20:53:39,561 - root - INFO - gathering data on collection 120 of 277 - Sets {'itemCount': 11, 'floorPrice': '10000000000000000', 'totalVolume': '2141200000000000000', 'forSale': '266'}
2022-07-14 20:53:39,984 - root - INFO - gathering data on collection 121 of 277 - Dankclops-basic-stickers {'itemCount': 5, 'floorPrice': '20000000000000000', 'totalVolume': '445000000000000000', 'forSale': '128'}
2022-07-14 20:53:40,959 - root - INFO - gathering data on collection 122 of 277 - giftshop {'itemCount': 9, 'floorPrice': '1000000000000000', 'totalVolume': '2835000000000000000', 'forSale': '1719'}
2022-07-14 20:53:41,377 - root - INFO - gathering data on collection 123 of 277 - hoop-labs-preseason {'itemCount': 63, 'floorPrice': '25000000000000000', 'totalVolume': '6698000000000000000', 'forSale': '667'}
